id,date_network_count_total,date_network_work_period_by_network_total,date_network_days_since_last_network_appearence_total,monitor_Time_mean_total,monitor_Time_median_total,monitor_Time_sum_total,is_workday_connection_mean_total,is_workday_connection_sum_total,is_weekend_connection_mean_total,is_weekend_connection_sum_total,network_mean_by_work_period_total,date_network_count_last_50,date_network_work_period_by_network_last_50,date_network_days_since_last_network_appearence_last_50,monitor_Time_mean_last_50,monitor_Time_median_last_50,monitor_Time_sum_last_50,is_workday_connection_mean_last_50,is_workday_connection_sum_last_50,is_weekend_connection_mean_last_50,is_weekend_connection_sum_last_50,date_network_count_last_100,date_network_work_period_by_network_last_100,date_network_days_since_last_network_appearence_last_100,monitor_Time_mean_last_100,monitor_Time_median_last_100,monitor_Time_sum_last_100,is_workday_connection_mean_last_100,is_workday_connection_sum_last_100,is_weekend_connection_mean_last_100,is_weekend_connection_sum_last_100,date_network_count_last_150,date_network_work_period_by_network_last_150,date_network_days_since_last_network_appearence_last_150,monitor_Time_mean_last_150,monitor_Time_median_last_150,monitor_Time_sum_last_150,is_workday_connection_mean_last_150,is_workday_connection_sum_last_150,is_weekend_connection_mean_last_150,is_weekend_connection_sum_last_150,exists_in_network
ОРГ1-01245,135,191,0,27359.237037037037,27312.0,3693497,0.9703703703703703,131.0,0.02962962962962963,4.0,19337.68062827225,37.0,49.0,0.0,28642.567567567567,27612.0,1059775.0,0.972972972972973,36.0,0.02702702702702703,1.0,67.0,99.0,0.0,27929.238805970148,27330.0,1871259.0,0.9850746268656716,66.0,0.014925373134328358,1.0,103.0,149.0,0.0,28112.563106796115,27612.0,2895594.0,0.9902912621359223,102.0,0.009708737864077669,1.0,1
ОРГ1-01246,136,192,0,29935.441176470587,32127.0,4071220,0.9411764705882353,128.0,0.058823529411764705,8.0,21204.270833333332,41.0,49.0,0.0,30526.268292682926,32405.0,1251577.0,0.8780487804878049,36.0,0.12195121951219512,5.0,76.0,99.0,0.0,30832.026315789473,32718.0,2343234.0,0.9078947368421053,69.0,0.09210526315789473,7.0,106.0,149.0,0.0,30040.216981132075,32407.0,3184263.0,0.9339622641509434,99.0,0.0660377358490566,7.0,1
ОРГ1-01248,143,191,0,10580.454545454546,11404.0,1513005,0.9090909090909091,130.0,0.09090909090909091,13.0,7921.492146596858,42.0,49.0,0.0,13218.97619047619,14403.0,555197.0,0.8571428571428571,36.0,0.14285714285714285,6.0,82.0,99.0,0.0,11338.926829268292,12757.5,929792.0,0.8536585365853658,70.0,0.14634146341463414,12.0,113.0,149.0,0.0,11152.787610619469,12306.0,1260265.0,0.8849557522123894,100.0,0.11504424778761062,13.0,1
ОРГ1-01251,116,191,0,25546.681034482757,26709.0,2963415,0.9913793103448276,115.0,0.008620689655172414,1.0,15515.261780104713,34.0,49.0,0.0,25845.79411764706,27154.5,878757.0,1.0,34.0,0.0,0.0,58.0,99.0,0.0,25801.05172413793,26713.5,1496461.0,0.9827586206896551,57.0,0.017241379310344827,1.0,94.0,149.0,0.0,26159.882978723403,26709.0,2459029.0,0.9893617021276596,93.0,0.010638297872340425,1.0,1
ОРГ1-01258,128,191,0,21883.671875,20419.5,2801110,0.9921875,127.0,0.0078125,1.0,14665.497382198953,36.0,49.0,0.0,19196.194444444445,18471.5,691063.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,20561.101449275364,19204.0,1418716.0,1.0,69.0,0.0,0.0,100.0,142.0,0.0,20953.46,19216.0,2095346.0,0.99,99.0,0.01,1.0,1
ОРГ1-01261,97,134,57,13548.536082474227,12614.0,1314208,0.9690721649484536,94.0,0.030927835051546393,3.0,9807.522388059702,,,,,,,,,,,30.0,42.0,57.0,13676.366666666667,13505.0,410291.0,1.0,30.0,0.0,0.0,67.0,92.0,57.0,14417.641791044776,14107.0,965982.0,0.9552238805970149,64.0,0.04477611940298507,3.0,1
ОРГ1-01263,114,177,0,21969.745614035088,22512.5,2504551,0.9912280701754386,113.0,0.008771929824561403,1.0,14150.005649717514,33.0,49.0,0.0,22234.60606060606,22516.0,733742.0,1.0,33.0,0.0,0.0,67.0,99.0,0.0,22622.731343283584,22803.0,1515723.0,0.9850746268656716,66.0,0.014925373134328358,1.0,103.0,149.0,0.0,22095.699029126212,22515.0,2275857.0,0.9902912621359223,102.0,0.009708737864077669,1.0,1
ОРГ1-01266,143,192,0,35078.804195804194,39609.0,5016269,0.8391608391608392,120.0,0.16083916083916083,23.0,26126.401041666668,40.0,49.0,0.0,33552.825,39459.0,1342113.0,0.85,34.0,0.15,6.0,79.0,99.0,0.0,35889.9746835443,40216.0,2835308.0,0.8354430379746836,66.0,0.16455696202531644,13.0,120.0,149.0,0.0,35906.25833333333,40210.0,4308751.0,0.85,102.0,0.15,18.0,1
ОРГ1-01271,135,191,0,19789.11111111111,21005.0,2671530,0.9925925925925926,134.0,0.007407407407407408,1.0,13987.068062827226,36.0,49.0,0.0,21126.5,20421.0,760554.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,20569.594202898552,20708.0,1419302.0,1.0,69.0,0.0,0.0,105.0,149.0,0.0,20745.95238095238,21307.0,2178325.0,1.0,105.0,0.0,0.0,1
ОРГ1-01273,35,43,0,24185.114285714284,23707.0,846479,0.9142857142857143,32.0,0.08571428571428572,3.0,19685.558139534885,35.0,43.0,0.0,24185.114285714284,23707.0,846479.0,0.9142857142857143,32.0,0.08571428571428572,3.0,35.0,43.0,0.0,24185.114285714284,23707.0,846479.0,0.9142857142857143,32.0,0.08571428571428572,3.0,35.0,43.0,0.0,24185.114285714284,23707.0,846479.0,0.9142857142857143,32.0,0.08571428571428572,3.0,1
ОРГ1-01274,141,191,0,17511.64539007092,18305.0,2469142,0.8723404255319149,123.0,0.1276595744680851,18.0,12927.445026178011,43.0,49.0,0.0,22148.18604651163,19511.0,952372.0,0.8372093023255814,36.0,0.16279069767441862,7.0,81.0,99.0,0.0,20317.172839506173,19511.0,1645691.0,0.8395061728395061,68.0,0.16049382716049382,13.0,116.0,149.0,0.0,19456.396551724138,19209.0,2256942.0,0.8706896551724138,101.0,0.12931034482758622,15.0,1
ОРГ1-01278,129,191,0,28681.178294573645,30928.0,3699872,1.0,129.0,0.0,0.0,19371.057591623037,36.0,49.0,0.0,26900.722222222223,29712.0,968426.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,28971.304347826088,30928.0,1999020.0,1.0,69.0,0.0,0.0,100.0,149.0,0.0,28342.36,30912.5,2834236.0,1.0,100.0,0.0,0.0,1
ОРГ1-01281,130,191,0,18631.43076923077,18011.0,2422086,0.9923076923076923,129.0,0.007692307692307693,1.0,12681.078534031414,36.0,49.0,0.0,17786.0,17707.5,640296.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,18379.842857142856,18457.0,1286589.0,0.9857142857142858,69.0,0.014285714285714285,1.0,101.0,149.0,0.0,18151.26732673267,18004.0,1833278.0,0.9900990099009901,100.0,0.009900990099009901,1.0,1
ОРГ1-01283,150,191,0,7542.18,7800.5,1131327,0.8066666666666666,121.0,0.19333333333333333,29.0,5923.178010471204,39.0,49.0,0.0,7918.282051282052,7501.0,308813.0,0.7948717948717948,31.0,0.20512820512820512,8.0,82.0,99.0,0.0,7527.951219512195,7500.5,617292.0,0.7804878048780488,64.0,0.21951219512195122,18.0,115.0,148.0,0.0,7593.547826086957,7501.0,873258.0,0.7913043478260869,91.0,0.20869565217391303,24.0,1
ОРГ1-01284,102,155,36,7492.882352941177,7809.0,764274,0.8627450980392157,88.0,0.13725490196078433,14.0,4930.8,12.0,13.0,36.0,8108.0,8107.0,97296.0,0.8333333333333334,10.0,0.16666666666666666,2.0,54.0,63.0,36.0,7324.944444444444,7660.5,395547.0,0.8148148148148148,44.0,0.18518518518518517,10.0,71.0,84.0,36.0,7850.647887323944,8101.0,557396.0,0.8309859154929577,59.0,0.16901408450704225,12.0,1
ОРГ1-01285,143,192,0,14327.762237762237,15003.0,2048870,0.8321678321678322,119.0,0.16783216783216784,24.0,10671.197916666666,42.0,49.0,0.0,15418.238095238095,15904.0,647566.0,0.8333333333333334,35.0,0.16666666666666666,7.0,73.0,99.0,0.0,15209.164383561643,15304.0,1110269.0,0.8356164383561644,61.0,0.1643835616438356,12.0,115.0,149.0,0.0,14833.965217391304,15302.0,1705906.0,0.8434782608695652,97.0,0.1565217391304348,18.0,1
ОРГ1-01287,130,191,0,21178.561538461538,25230.5,2753213,0.9076923076923077,118.0,0.09230769230769231,12.0,14414.727748691099,35.0,49.0,0.0,14201.628571428571,15009.0,497057.0,0.7714285714285715,27.0,0.22857142857142856,8.0,68.0,99.0,0.0,19657.45588235294,23716.0,1336707.0,0.8676470588235294,59.0,0.1323529411764706,9.0,104.0,149.0,0.0,22295.028846153848,25828.5,2318683.0,0.9134615384615384,95.0,0.08653846153846154,9.0,1
ОРГ1-01288,118,191,0,32044.29661016949,32109.5,3781227,1.0,118.0,0.0,0.0,19797.0,31.0,49.0,0.0,25199.645161290322,27606.0,781189.0,1.0,31.0,0.0,0.0,55.0,86.0,0.0,29175.98181818182,29422.0,1604679.0,1.0,55.0,0.0,0.0,89.0,149.0,0.0,31689.067415730337,32104.0,2820327.0,1.0,89.0,0.0,0.0,1
ОРГ1-01292,6,24,9,2700.3333333333335,1950.5,16202,1.0,6.0,0.0,0.0,675.0833333333334,6.0,24.0,9.0,2700.3333333333335,1950.5,16202.0,1.0,6.0,0.0,0.0,6.0,24.0,9.0,2700.3333333333335,1950.5,16202.0,1.0,6.0,0.0,0.0,6.0,24.0,9.0,2700.3333333333335,1950.5,16202.0,1.0,6.0,0.0,0.0,1
ОРГ1-01295,1,1,83,300.0,300.0,300,1.0,1.0,0.0,0.0,300.0,,,,,,,,,,,1.0,1.0,83.0,300.0,300.0,300.0,1.0,1.0,0.0,0.0,1.0,1.0,83.0,300.0,300.0,300.0,1.0,1.0,0.0,0.0,1
ОРГ1-01296,124,191,0,51012.01612903226,52810.5,6325490,0.9838709677419355,122.0,0.016129032258064516,2.0,33117.74869109948,36.0,49.0,0.0,56220.52777777778,55819.0,2023939.0,1.0,36.0,0.0,0.0,58.0,99.0,0.0,55290.293103448275,55527.5,3206837.0,0.9827586206896551,57.0,0.017241379310344827,1.0,94.0,149.0,0.0,52269.6914893617,53733.0,4913351.0,0.9893617021276596,93.0,0.010638297872340425,1.0,1
ОРГ1-01299,67,102,89,5983.522388059701,5707.0,400896,0.8507462686567164,57.0,0.14925373134328357,10.0,3930.3529411764707,,,,,,,,,,,9.0,10.0,89.0,4977.333333333333,5116.0,44796.0,1.0,9.0,0.0,0.0,51.0,60.0,89.0,5792.568627450981,5716.0,295421.0,0.8627450980392157,44.0,0.13725490196078433,7.0,1
ОРГ1-01301,123,189,0,25473.455284552845,24602.0,3133235,1.0,123.0,0.0,0.0,16577.962962962964,36.0,49.0,0.0,21348.166666666668,21153.0,768534.0,1.0,36.0,0.0,0.0,65.0,99.0,0.0,23758.523076923077,23409.0,1544304.0,1.0,65.0,0.0,0.0,100.0,149.0,0.0,26678.53,25056.0,2667853.0,1.0,100.0,0.0,0.0,1
ОРГ1-01302,135,184,7,17776.02962962963,18304.0,2399764,0.8296296296296296,112.0,0.17037037037037037,23.0,13042.195652173914,34.0,42.0,7.0,18142.176470588234,14414.0,616834.0,0.8235294117647058,28.0,0.17647058823529413,6.0,73.0,92.0,7.0,18248.178082191782,17114.0,1332117.0,0.821917808219178,60.0,0.1780821917808219,13.0,102.0,142.0,7.0,18304.186274509804,18604.0,1867027.0,0.8235294117647058,84.0,0.17647058823529413,18.0,1
ОРГ1-01305,151,191,0,13548.456953642384,12906.0,2045817,0.8344370860927153,126.0,0.16556291390728478,25.0,10711.083769633507,44.0,49.0,0.0,9610.045454545454,6454.0,422842.0,0.75,33.0,0.25,11.0,86.0,99.0,0.0,9680.441860465116,6001.5,832518.0,0.7441860465116279,64.0,0.2558139534883721,22.0,121.0,149.0,0.0,12570.809917355371,9608.0,1521068.0,0.8181818181818182,99.0,0.18181818181818182,22.0,1
ОРГ1-01306,158,191,0,20979.037974683546,23405.0,3314688,0.7974683544303798,126.0,0.20253164556962025,32.0,17354.387434554974,46.0,49.0,0.0,23114.739130434784,25666.0,1063278.0,0.782608695652174,36.0,0.21739130434782608,10.0,87.0,99.0,0.0,21687.6091954023,23722.0,1886822.0,0.8045977011494253,70.0,0.19540229885057472,17.0,120.0,149.0,0.0,20737.583333333332,23105.5,2488510.0,0.8,96.0,0.2,24.0,1
ОРГ1-01310,111,191,0,14539.198198198199,14107.0,1613851,0.9819819819819819,109.0,0.018018018018018018,2.0,8449.48167539267,35.0,49.0,0.0,13834.114285714286,13507.0,484194.0,0.9714285714285714,34.0,0.02857142857142857,1.0,67.0,99.0,0.0,14263.985074626866,14107.0,955687.0,0.9701492537313433,65.0,0.029850746268656716,2.0,97.0,142.0,0.0,14632.123711340206,14705.0,1419316.0,0.979381443298969,95.0,0.020618556701030927,2.0,1
ОРГ1-01311,39,108,83,18308.69230769231,21000.0,714039,1.0,39.0,0.0,0.0,6611.472222222223,,,,,,,,,,,1.0,1.0,83.0,300.0,300.0,300.0,1.0,1.0,0.0,0.0,18.0,66.0,83.0,16856.777777777777,20119.5,303422.0,1.0,18.0,0.0,0.0,1
ОРГ1-01312,117,191,0,26743.82905982906,27321.0,3129028,0.9658119658119658,113.0,0.03418803418803419,4.0,16382.34554973822,39.0,49.0,0.0,25626.71794871795,28219.0,999442.0,0.9230769230769231,36.0,0.07692307692307693,3.0,65.0,99.0,0.0,26573.723076923077,27604.0,1727292.0,0.9384615384615385,61.0,0.06153846153846154,4.0,88.0,149.0,0.0,26542.170454545456,26878.0,2335711.0,0.9545454545454546,84.0,0.045454545454545456,4.0,1
ОРГ1-01315,123,191,0,9687.764227642276,7803.0,1191595,0.8861788617886179,109.0,0.11382113821138211,14.0,6238.717277486911,29.0,49.0,0.0,8132.586206896552,6300.0,235845.0,0.8620689655172413,25.0,0.13793103448275862,4.0,66.0,99.0,0.0,10079.878787878788,8102.0,665272.0,0.8484848484848485,56.0,0.15151515151515152,10.0,94.0,149.0,0.0,10311.159574468085,8702.0,969249.0,0.8829787234042553,83.0,0.11702127659574468,11.0,1
ОРГ1-01317,111,172,19,23742.243243243243,24305.0,2635389,0.990990990990991,110.0,0.009009009009009009,1.0,15322.029069767443,23.0,30.0,19.0,22533.782608695652,22509.0,518277.0,1.0,23.0,0.0,0.0,52.0,74.0,19.0,22846.5,22811.5,1188018.0,0.9807692307692307,51.0,0.019230769230769232,1.0,82.0,130.0,19.0,23830.841463414636,24306.0,1954129.0,0.9878048780487805,81.0,0.012195121951219513,1.0,1
ОРГ1-01323,125,190,0,18925.576,20413.0,2365697,1.0,125.0,0.0,0.0,12451.036842105263,36.0,49.0,0.0,10256.888888888889,8856.0,369248.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,17385.753623188404,15313.0,1199617.0,1.0,69.0,0.0,0.0,104.0,149.0,0.0,18744.01923076923,20262.5,1949378.0,1.0,104.0,0.0,0.0,1
ОРГ1-01325,133,183,8,26550.15037593985,27013.0,3531170,0.9398496240601504,125.0,0.06015037593984962,8.0,19296.01092896175,35.0,41.0,8.0,29380.085714285713,27922.0,1028303.0,0.8571428571428571,30.0,0.14285714285714285,5.0,68.0,91.0,8.0,27280.014705882353,27317.0,1855041.0,0.8970588235294118,61.0,0.10294117647058823,7.0,103.0,141.0,8.0,27160.281553398057,27319.0,2797509.0,0.9320388349514563,96.0,0.06796116504854369,7.0,1
ОРГ1-01326,127,192,0,19625.779527559054,20105.0,2492474,0.9291338582677166,118.0,0.07086614173228346,9.0,12981.635416666666,39.0,49.0,0.0,22890.53846153846,21006.0,892731.0,0.9230769230769231,36.0,0.07692307692307693,3.0,70.0,99.0,0.0,20828.557142857142,20708.0,1457999.0,0.9285714285714286,65.0,0.07142857142857142,5.0,103.0,148.0,0.0,19496.087378640776,20702.0,2008097.0,0.9223300970873787,95.0,0.07766990291262135,8.0,1
ОРГ1-01328,112,191,0,18853.58035714286,18911.5,2111601,1.0,112.0,0.0,0.0,11055.502617801047,32.0,49.0,0.0,17443.46875,18154.5,558191.0,1.0,32.0,0.0,0.0,59.0,93.0,0.0,19130.22033898305,19506.0,1128683.0,1.0,59.0,0.0,0.0,88.0,149.0,0.0,18968.511363636364,19366.0,1669229.0,1.0,88.0,0.0,0.0,1
ОРГ1-01332,144,192,0,13668.770833333334,13806.0,1968303,0.8263888888888888,119.0,0.1736111111111111,25.0,10251.578125,42.0,49.0,0.0,13267.92857142857,13804.5,557253.0,0.8333333333333334,35.0,0.16666666666666666,7.0,84.0,99.0,0.0,14082.642857142857,14702.5,1182942.0,0.8214285714285714,69.0,0.17857142857142858,15.0,107.0,149.0,0.0,14084.514018691589,14702.0,1507043.0,0.8317757009345794,89.0,0.16822429906542055,18.0,1
ОРГ1-01333,125,191,0,13427.92,13503.0,1678490,0.992,124.0,0.008,1.0,8787.905759162304,36.0,49.0,0.0,14327.333333333334,13666.5,515784.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,14374.695652173914,13512.0,991854.0,1.0,69.0,0.0,0.0,96.0,149.0,0.0,13745.90625,13505.0,1319607.0,0.9895833333333334,95.0,0.010416666666666666,1.0,1
ОРГ1-01336,125,179,12,6757.264,6602.0,844658,0.848,106.0,0.152,19.0,4718.7597765363125,32.0,37.0,12.0,8739.09375,8251.0,279651.0,0.84375,27.0,0.15625,5.0,67.0,81.0,12.0,7179.522388059701,7201.0,481028.0,0.8507462686567164,57.0,0.14925373134328357,10.0,90.0,137.0,12.0,7271.655555555555,7201.5,654449.0,0.8555555555555555,77.0,0.14444444444444443,13.0,1
ОРГ1-01338,128,191,0,12325.5546875,12602.0,1577671,0.90625,116.0,0.09375,12.0,8260.057591623037,39.0,48.0,0.0,15987.794871794871,15605.0,623524.0,0.8974358974358975,35.0,0.10256410256410256,4.0,69.0,99.0,0.0,13234.855072463768,13807.0,913205.0,0.9130434782608695,63.0,0.08695652173913043,6.0,100.0,149.0,0.0,11754.65,10506.5,1175465.0,0.9,90.0,0.1,10.0,1
ОРГ1-01342,149,191,1,12723.295302013423,12902.0,1895771,0.7718120805369127,115.0,0.22818791946308725,34.0,9925.502617801047,41.0,48.0,1.0,13292.707317073171,13508.0,545001.0,0.7317073170731707,30.0,0.2682926829268293,11.0,85.0,98.0,1.0,13126.788235294118,13503.0,1115777.0,0.7529411764705882,64.0,0.24705882352941178,21.0,113.0,148.0,1.0,12423.690265486726,12310.0,1403877.0,0.7522123893805309,85.0,0.24778761061946902,28.0,1
ОРГ1-01343,98,191,0,17481.448979591838,17558.5,1713182,1.0,98.0,0.0,0.0,8969.539267015707,28.0,49.0,0.0,15358.142857142857,15605.0,430028.0,1.0,28.0,0.0,0.0,61.0,99.0,0.0,17328.590163934427,17106.0,1057044.0,1.0,61.0,0.0,0.0,86.0,135.0,0.0,17236.558139534885,17105.5,1482344.0,1.0,86.0,0.0,0.0,1
ОРГ1-01348,126,191,0,41329.944444444445,42763.0,5207573,0.9920634920634921,125.0,0.007936507936507936,1.0,27264.78010471204,36.0,49.0,0.0,42434.916666666664,42630.0,1527657.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,42042.328571428574,43515.0,2942963.0,0.9857142857142858,69.0,0.014285714285714285,1.0,97.0,149.0,0.0,40434.71134020619,42016.0,3922167.0,0.9896907216494846,96.0,0.010309278350515464,1.0,1
ОРГ1-01349,114,191,0,25728.377192982458,26408.5,2933035,0.9649122807017544,110.0,0.03508771929824561,4.0,15356.204188481675,36.0,49.0,0.0,22895.61111111111,23719.0,824242.0,1.0,36.0,0.0,0.0,55.0,77.0,0.0,24324.30909090909,27607.0,1337837.0,0.9818181818181818,54.0,0.01818181818181818,1.0,87.0,149.0,0.0,24739.954022988506,27311.0,2152376.0,0.9655172413793104,84.0,0.034482758620689655,3.0,1
ОРГ1-01356,132,187,0,23051.780303030304,24307.5,3042835,0.946969696969697,125.0,0.05303030303030303,7.0,16271.844919786095,37.0,49.0,0.0,22482.35135135135,22517.0,831847.0,0.972972972972973,36.0,0.02702702702702703,1.0,67.0,99.0,0.0,22357.716417910447,24006.0,1497967.0,0.9552238805970149,64.0,0.04477611940298507,3.0,103.0,149.0,0.0,23408.21359223301,24305.0,2411046.0,0.970873786407767,100.0,0.02912621359223301,3.0,1
ОРГ1-01359,123,191,0,10199.552845528455,9601.0,1254545,1.0,123.0,0.0,0.0,6568.298429319371,30.0,49.0,0.0,8503.966666666667,7653.5,255119.0,1.0,30.0,0.0,0.0,58.0,99.0,0.0,9154.137931034482,8703.0,530940.0,1.0,58.0,0.0,0.0,93.0,149.0,0.0,9707.301075268817,9005.0,902779.0,1.0,93.0,0.0,0.0,1
ОРГ1-01373,135,192,0,23820.881481481483,27609.0,3215819,0.8962962962962963,121.0,0.1037037037037037,14.0,16749.057291666668,40.0,49.0,0.0,22319.575,27774.5,892783.0,0.85,34.0,0.15,6.0,71.0,99.0,0.0,22878.338028169015,27610.0,1624362.0,0.8732394366197183,62.0,0.1267605633802817,9.0,108.0,149.0,0.0,23832.25,27609.5,2573883.0,0.8981481481481481,97.0,0.10185185185185185,11.0,1
ОРГ1-01375,65,121,70,43360.415384615386,45923.0,2818427,0.9538461538461539,62.0,0.046153846153846156,3.0,23292.785123966944,,,,,,,,,,,6.0,29.0,70.0,24764.5,34373.0,148587.0,1.0,6.0,0.0,0.0,33.0,79.0,70.0,37771.333333333336,36329.0,1246454.0,1.0,33.0,0.0,0.0,1
ОРГ1-01376,111,191,0,10287.144144144144,8704.0,1141873,0.8108108108108109,90.0,0.1891891891891892,21.0,5978.392670157068,40.0,49.0,0.0,9358.775,6602.0,374351.0,0.75,30.0,0.25,10.0,64.0,94.0,0.0,9324.34375,6303.0,596758.0,0.734375,47.0,0.265625,17.0,89.0,139.0,0.0,9707.876404494382,7208.0,864001.0,0.7865168539325843,70.0,0.21348314606741572,19.0,1
ОРГ1-01377,147,192,0,13533.578231292517,14709.0,1989436,0.8299319727891157,122.0,0.17006802721088435,25.0,10361.645833333334,40.0,49.0,0.0,15635.875,16354.5,625435.0,0.85,34.0,0.15,6.0,77.0,99.0,0.0,14235.181818181818,15006.0,1096109.0,0.8181818181818182,63.0,0.18181818181818182,14.0,113.0,149.0,0.0,14300.513274336283,15006.0,1615958.0,0.8407079646017699,95.0,0.1592920353982301,18.0,1
ОРГ1-01378,120,191,0,21846.666666666668,22820.5,2621600,0.975,117.0,0.025,3.0,13725.65445026178,37.0,49.0,0.0,20059.297297297297,22819.0,742194.0,0.9459459459459459,35.0,0.05405405405405406,2.0,70.0,99.0,0.0,21439.342857142856,23554.5,1500754.0,0.9571428571428572,67.0,0.04285714285714286,3.0,96.0,142.0,0.0,21703.84375,23104.0,2083569.0,0.96875,93.0,0.03125,3.0,1
ОРГ1-01379,132,191,0,17167.303030303032,18609.5,2266084,0.8939393939393939,118.0,0.10606060606060606,14.0,11864.314136125655,41.0,48.0,0.0,15409.317073170732,15902.0,631782.0,0.8048780487804879,33.0,0.1951219512195122,8.0,77.0,99.0,0.0,15372.961038961039,15904.0,1183718.0,0.8441558441558441,65.0,0.15584415584415584,12.0,103.0,148.0,0.0,15402.582524271844,15904.0,1586466.0,0.8640776699029126,89.0,0.13592233009708737,14.0,1
ОРГ1-01380,116,191,0,27438.077586206895,28209.5,3182817,1.0,116.0,0.0,0.0,16663.96335078534,27.0,49.0,0.0,26323.48148148148,28209.0,710734.0,1.0,27.0,0.0,0.0,52.0,97.0,0.0,25316.153846153848,26413.0,1316440.0,1.0,52.0,0.0,0.0,87.0,149.0,0.0,26506.816091954024,27610.0,2306093.0,1.0,87.0,0.0,0.0,1
ОРГ1-01382,110,191,0,21193.109090909093,23106.0,2331242,1.0,110.0,0.0,0.0,12205.4554973822,36.0,49.0,0.0,22331.527777777777,22830.5,803935.0,1.0,36.0,0.0,0.0,57.0,99.0,0.0,20088.43859649123,21932.0,1145041.0,1.0,57.0,0.0,0.0,81.0,149.0,0.0,20433.765432098764,22228.0,1655135.0,1.0,81.0,0.0,0.0,1
ОРГ1-01385,127,191,0,27198.33070866142,27629.0,3454188,0.9763779527559056,124.0,0.023622047244094488,3.0,18084.75392670157,36.0,49.0,0.0,28044.805555555555,28069.5,1009613.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,27530.591549295776,28217.0,1954672.0,0.971830985915493,69.0,0.028169014084507043,2.0,98.0,149.0,0.0,27553.520408163266,28065.5,2700245.0,0.9693877551020408,95.0,0.030612244897959183,3.0,1
ОРГ1-01387,137,191,0,26798.525547445257,27005.0,3671398,0.9781021897810219,134.0,0.021897810218978103,3.0,19221.979057591623,36.0,49.0,0.0,25194.472222222223,26110.0,907001.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,24709.85714285714,25660.5,1729690.0,0.9857142857142858,69.0,0.014285714285714285,1.0,106.0,149.0,0.0,25759.716981132075,26118.5,2730530.0,0.9905660377358491,105.0,0.009433962264150943,1.0,1
ОРГ1-01388,137,191,0,24397.24087591241,27608.0,3342422,0.9781021897810219,134.0,0.021897810218978103,3.0,17499.59162303665,36.0,49.0,0.0,27435.444444444445,27758.0,987676.0,1.0,36.0,0.0,0.0,71.0,99.0,0.0,26892.028169014084,28220.0,1909334.0,0.971830985915493,69.0,0.028169014084507043,2.0,107.0,149.0,0.0,25510.242990654206,28220.0,2729596.0,0.9813084112149533,105.0,0.018691588785046728,2.0,1
ОРГ1-01390,134,191,0,22289.141791044774,22810.0,2986745,0.9402985074626866,126.0,0.05970149253731343,8.0,15637.40837696335,43.0,49.0,0.0,22332.720930232557,22814.0,960307.0,0.8372093023255814,36.0,0.16279069767441862,7.0,71.0,93.0,0.0,22282.521126760563,22806.0,1582059.0,0.9014084507042254,64.0,0.09859154929577464,7.0,104.0,149.0,0.0,21899.923076923078,22803.5,2277592.0,0.9326923076923077,97.0,0.0673076923076923,7.0,1
ОРГ1-01391,146,191,0,21436.575342465752,19813.5,3129740,0.8356164383561644,122.0,0.1643835616438356,24.0,16386.07329842932,45.0,49.0,0.0,24836.955555555556,23403.0,1117663.0,0.8,36.0,0.2,9.0,91.0,99.0,0.0,23607.626373626375,22507.0,2148294.0,0.7582417582417582,69.0,0.24175824175824176,22.0,117.0,149.0,0.0,22896.606837606836,20712.0,2678903.0,0.7948717948717948,93.0,0.20512820512820512,24.0,1
ОРГ1-01394,140,192,0,19729.914285714287,21315.5,2762188,0.8642857142857143,121.0,0.1357142857142857,19.0,14386.395833333334,42.0,49.0,0.0,21576.095238095237,23416.0,906196.0,0.8571428571428571,36.0,0.14285714285714285,6.0,76.0,99.0,0.0,19456.61842105263,21311.0,1478703.0,0.8552631578947368,65.0,0.14473684210526316,11.0,116.0,149.0,0.0,20440.258620689656,21918.0,2371070.0,0.8706896551724138,101.0,0.12931034482758622,15.0,1
ОРГ1-01397,134,191,0,25048.216417910447,25810.5,3356461,0.9477611940298507,127.0,0.05223880597014925,7.0,17573.094240837698,39.0,49.0,0.0,23561.51282051282,24007.0,918899.0,0.9230769230769231,36.0,0.07692307692307693,3.0,74.0,99.0,0.0,24262.945945945947,24308.0,1795458.0,0.9324324324324325,69.0,0.06756756756756757,5.0,111.0,149.0,0.0,25046.567567567567,26107.0,2780169.0,0.9459459459459459,105.0,0.05405405405405406,6.0,1
ОРГ1-01402,116,191,0,27015.655172413793,27310.0,3133816,0.9827586206896551,114.0,0.017241379310344827,2.0,16407.413612565444,29.0,39.0,0.0,29325.724137931036,30024.0,850446.0,0.9655172413793104,28.0,0.034482758620689655,1.0,61.0,99.0,0.0,28493.475409836065,29406.0,1738102.0,0.9672131147540983,59.0,0.03278688524590164,2.0,97.0,149.0,0.0,27493.505154639177,27609.0,2666870.0,0.979381443298969,95.0,0.020618556701030927,2.0,1
