id,date_work_period_by_work_total,date_days_since_last_work_total,activeTime_mean_total,activeTime_median_total,activeTime_min_total,activeTime_max_total,activeTime_count_total,activeTime_std_total,monitorTime_mean_total,monitorTime_median_total,monitorTime_min_total,monitorTime_max_total,monitorTime_count_total,monitorTime_std_total,active_monitor_ratio_mean_total,active_monitor_ratio_median_total,active_monitor_ratio_min_total,active_monitor_ratio_max_total,active_monitor_ratio_count_total,active_monitor_ratio_std_total,is_weekend_work_sum_total,is_weekend_work_mean_total,is_workday_work_sum_total,is_workday_work_mean_total,date_work_period_by_work_last_50,date_days_since_last_work_last_50,activeTime_mean_last_50,activeTime_median_last_50,activeTime_min_last_50,activeTime_max_last_50,activeTime_count_last_50,activeTime_std_last_50,monitorTime_mean_last_50,monitorTime_median_last_50,monitorTime_min_last_50,monitorTime_max_last_50,monitorTime_count_last_50,monitorTime_std_last_50,active_monitor_ratio_mean_last_50,active_monitor_ratio_median_last_50,active_monitor_ratio_min_last_50,active_monitor_ratio_max_last_50,active_monitor_ratio_count_last_50,active_monitor_ratio_std_last_50,is_weekend_work_sum_last_50,is_weekend_work_mean_last_50,is_workday_work_sum_last_50,is_workday_work_mean_last_50,date_work_period_by_work_last_100,date_days_since_last_work_last_100,activeTime_mean_last_100,activeTime_median_last_100,activeTime_min_last_100,activeTime_max_last_100,activeTime_count_last_100,activeTime_std_last_100,monitorTime_mean_last_100,monitorTime_median_last_100,monitorTime_min_last_100,monitorTime_max_last_100,monitorTime_count_last_100,monitorTime_std_last_100,active_monitor_ratio_mean_last_100,active_monitor_ratio_median_last_100,active_monitor_ratio_min_last_100,active_monitor_ratio_max_last_100,active_monitor_ratio_count_last_100,active_monitor_ratio_std_last_100,is_weekend_work_sum_last_100,is_weekend_work_mean_last_100,is_workday_work_sum_last_100,is_workday_work_mean_last_100,date_work_period_by_work_last_150,date_days_since_last_work_last_150,activeTime_mean_last_150,activeTime_median_last_150,activeTime_min_last_150,activeTime_max_last_150,activeTime_count_last_150,activeTime_std_last_150,monitorTime_mean_last_150,monitorTime_median_last_150,monitorTime_min_last_150,monitorTime_max_last_150,monitorTime_count_last_150,monitorTime_std_last_150,active_monitor_ratio_mean_last_150,active_monitor_ratio_median_last_150,active_monitor_ratio_min_last_150,active_monitor_ratio_max_last_150,active_monitor_ratio_count_last_150,active_monitor_ratio_std_last_150,is_weekend_work_sum_last_150,is_weekend_work_mean_last_150,is_workday_work_sum_last_150,is_workday_work_mean_last_150,exists_in_work
ОРГ1-00517,194,0,11899.319371727748,16647.0,0,30338,191,9796.410083483677,77745.70157068063,84581.0,378,86583,191,17077.369941717036,0.17028033649527854,0.2066486434757644,0.0,0.9841269841269841,191,0.16127030244629448,57.0,0.29842931937172773,134.0,0.7015706806282722,49.0,0.0,14648.34693877551,19715.0,0.0,30338.0,49.0,10110.780454443622,73487.0,83943.0,378.0,86501.0,49.0,21463.760293030355,0.24058775534739174,0.2443335658630597,0.0,0.9841269841269841,49.0,0.21119154536399123,14.0,0.2857142857142857,35.0,0.7142857142857143,99.0,0.0,12608.958762886597,17311.0,0.0,30338.0,97.0,9979.104766249413,75785.15463917526,84539.0,378.0,86572.0,97.0,18660.964464256773,0.19448333554776695,0.22291830440829655,0.0,0.9841269841269841,97.0,0.1858621634321368,29.0,0.29896907216494845,68.0,0.7010309278350515,149.0,0.0,12625.650684931506,17216.5,0.0,30338.0,146.0,9491.770268804348,75904.22602739726,84092.0,378.0,86583.0,146.0,18809.2499407809,0.18676709582119308,0.213665588838707,0.0,0.9841269841269841,146.0,0.16756058489183445,43.0,0.2945205479452055,103.0,0.7054794520547946,1
ОРГ1-00522,193,1,16487.92156862745,19075.0,0,39022,153,8326.836921198179,46936.666666666664,31062.0,60,86777,153,27041.51571147009,0.49291000543944313,0.5994730821229244,0.0,1.0,153,0.2765647445838815,19.0,0.12418300653594772,134.0,0.8758169934640523,48.0,1.0,18029.8,18285.0,6784.0,39022.0,35.0,6128.9174113618255,29605.82857142857,29128.0,17482.0,65903.0,35.0,8593.09866211291,0.6039310201552973,0.6295177788602045,0.34097305991154003,0.7956130958175152,35.0,0.1100447746158517,0.0,0.0,35.0,1.0,98.0,1.0,19088.91176470588,19328.5,60.0,39022.0,68.0,5868.380220300042,29234.235294117647,29492.5,60.0,65903.0,68.0,7330.411014759194,0.6531365451573644,0.6488963498175134,0.34097305991154003,1.0,68.0,0.11990800206487581,1.0,0.014705882352941176,67.0,0.9852941176470589,148.0,1.0,18547.046296296296,19455.5,0.0,39022.0,108.0,6410.710616251,31693.527777777777,29574.0,60.0,86544.0,108.0,15093.897934873552,0.6387727117837068,0.6776463443925251,0.0,1.0,108.0,0.17000001738047074,5.0,0.046296296296296294,103.0,0.9537037037037037,1
ОРГ1-00530,192,1,21531.186206896553,25010.0,0,32548,145,9186.697089622314,29820.379310344826,30113.0,25,86544,145,15827.21434440488,0.7621148171529059,0.8378378378378378,0.0,1.0,145,0.1988072295409363,10.0,0.06896551724137931,135.0,0.9310344827586207,48.0,1.0,23482.972222222223,25644.5,223.0,29667.0,36.0,7034.716789856721,28316.083333333332,30358.0,223.0,36428.0,36.0,7827.253940559231,0.8173602324654508,0.8378776626072001,0.43705572116487046,1.0,36.0,0.10663472304848644,1.0,0.027777777777777776,35.0,0.9722222222222222,98.0,1.0,21847.635135135137,25644.5,29.0,32548.0,74.0,9270.136442338404,26565.837837837837,30026.5,29.0,42540.0,74.0,10222.441420887684,0.8011716889790769,0.842028102058012,0.27752176139272916,1.0,74.0,0.14480012122558159,6.0,0.08108108108108109,68.0,0.918918918918919,148.0,1.0,23009.536363636365,25684.0,29.0,32548.0,110.0,7966.601393037451,27920.627272727274,30237.0,29.0,42540.0,110.0,8731.168392718218,0.8093463857138764,0.8407870153844355,0.27752176139272916,1.0,110.0,0.123416665130773,6.0,0.05454545454545454,104.0,0.9454545454545454,1
ОРГ1-00531,194,0,10898.578313253012,12173.0,0,32348,166,8654.612916254171,64929.819277108436,82183.0,930,222553,166,30145.586376638676,0.24248953207241808,0.19256215378956987,0.0,0.9859926918392204,166,0.23124660447153086,38.0,0.2289156626506024,128.0,0.7710843373493976,49.0,0.0,12702.545454545454,14106.5,0.0,32348.0,44.0,8549.434917963321,67061.52272727272,82873.0,15188.0,91742.0,44.0,24712.957082139274,0.2753321426481964,0.1942448286026405,0.0,0.893535008538668,44.0,0.2618253616422047,9.0,0.20454545454545456,35.0,0.7954545454545454,99.0,0.0,10870.87356321839,12396.0,0.0,32348.0,87.0,8647.134868690106,61714.34482758621,82229.0,930.0,91742.0,87.0,29151.08544783003,0.26750265801488515,0.19820497157088482,0.0,0.9859926918392204,87.0,0.25511046335546106,19.0,0.21839080459770116,68.0,0.7816091954022989,149.0,0.0,11258.893442622952,12635.5,0.0,32348.0,122.0,8592.667150375763,64633.92622950819,82321.5,930.0,222553.0,122.0,31629.17710411968,0.25308832380265633,0.1958638211196551,0.0,0.9859926918392204,122.0,0.23658805007207132,25.0,0.20491803278688525,97.0,0.7950819672131147,1
ОРГ1-00538,73,1,12067.192307692309,12934.5,159,22515,52,4456.063219173737,14645.538461538461,15101.5,166,26384,52,5253.531665391958,0.8272731087803213,0.8427599917326981,0.4931506849315068,1.0,52,0.09891062872053637,1.0,0.019230769230769232,51.0,0.9807692307692307,48.0,1.0,12357.057142857142,13311.0,1907.0,22515.0,35.0,4227.512214772468,15101.6,15502.0,2112.0,26384.0,35.0,4761.255297898308,0.8122459001886598,0.8420224990927785,0.4931506849315068,0.9537025276260638,35.0,0.10513196044705,0.0,0.0,35.0,1.0,73.0,1.0,12067.192307692309,12934.5,159.0,22515.0,52.0,4456.063219173737,14645.538461538461,15101.5,166.0,26384.0,52.0,5253.531665391958,0.8272731087803213,0.8427599917326981,0.4931506849315068,1.0,52.0,0.09891062872053637,1.0,0.019230769230769232,51.0,0.9807692307692307,73.0,1.0,12067.192307692309,12934.5,159.0,22515.0,52.0,4456.063219173737,14645.538461538461,15101.5,166.0,26384.0,52.0,5253.531665391958,0.8272731087803213,0.8427599917326981,0.4931506849315068,1.0,52.0,0.09891062872053637,1.0,0.019230769230769232,51.0,0.9807692307692307,1
ОРГ1-00540,193,0,20670.25903614458,21862.5,0,73764,166,15187.056381621625,85596.00602409638,85774.0,699,152972,166,17914.517348346446,0.2425970846307977,0.2610697480221298,0.0,0.7830175339366516,166,0.16639267270830901,43.0,0.25903614457831325,123.0,0.7409638554216867,49.0,0.0,19486.36,22235.5,0.0,67224.0,50.0,14770.843869002509,89078.54,86257.0,51603.0,152972.0,50.0,16289.033455258499,0.2159792123164498,0.2616572046679936,0.0,0.4958238862081662,50.0,0.1461597439035154,15.0,0.3,35.0,0.7,99.0,0.0,20851.729166666668,22560.0,0.0,73764.0,96.0,15738.3951014067,88934.20833333333,86136.0,51603.0,152972.0,96.0,14843.096236735191,0.23139184868274978,0.26323157517010265,0.0,0.7830175339366516,96.0,0.16110616555135435,28.0,0.2916666666666667,68.0,0.7083333333333334,149.0,0.0,20087.404761904763,22160.0,0.0,73764.0,126.0,14929.742999625187,85422.87301587302,85875.0,699.0,152972.0,126.0,18736.601400674183,0.2358795606052997,0.26260246253017155,0.0,0.7830175339366516,126.0,0.1610210758612789,34.0,0.2698412698412698,92.0,0.7301587301587301,1
ОРГ1-00546,102,92,22791.333333333332,24861.0,0,39562,66,8012.803220871598,45906.621212121216,30339.5,21527,92626,66,25239.550428621504,0.6437247428072058,0.8054041695765608,0.0,0.9446593275810771,66,0.29208740012675555,6.0,0.09090909090909091,60.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.0,22479.0,25167.5,13297.0,25692.0,6.0,5022.858429221354,27068.333333333332,27852.5,21527.0,29164.0,6.0,2877.313098476887,0.8217263098444053,0.8778010264240934,0.617689413294932,0.9446593275810771,6.0,0.12251213501798185,0.0,0.0,6.0,1.0,57.0,92.0,23756.5641025641,24440.0,13297.0,28779.0,39.0,2955.1307193001026,28678.615384615383,29126.0,21527.0,34558.0,39.0,2847.5841156226725,0.8284939949453303,0.8424780053298287,0.617689413294932,0.9446593275810771,39.0,0.07146904336687511,0.0,0.0,39.0,1.0,1
ОРГ1-00549,193,1,20219.01526717557,21089.0,0,34911,131,6725.378012807142,33330.587786259544,27393.0,29,86394,131,18589.84874224484,0.6963658890611322,0.7604733181713307,0.0,1.0,131,0.19826457664533198,8.0,0.061068702290076333,123.0,0.9389312977099237,48.0,1.0,21082.21052631579,21137.0,2733.0,32577.0,38.0,4584.695398870763,28828.71052631579,27398.5,19890.0,46727.0,38.0,5993.6306954916945,0.7475877525405258,0.7661229456465629,0.05848866822179896,0.9252890899949724,38.0,0.1300638574009202,3.0,0.07894736842105263,35.0,0.9210526315789473,98.0,1.0,19090.06779661017,20089.0,90.0,32577.0,59.0,6170.993123740732,26469.0,26798.0,95.0,46727.0,59.0,7964.314036310065,0.7355542885194699,0.74813794130791,0.05848866822179896,0.976878612716763,59.0,0.12301368623972354,3.0,0.05084745762711865,56.0,0.9491525423728814,148.0,1.0,20097.484536082473,20612.0,29.0,34911.0,97.0,6534.657565807296,26886.94845360825,26798.0,29.0,46727.0,97.0,7789.387388153959,0.7545329206068282,0.7669611179494605,0.05848866822179896,1.0,97.0,0.11128874590644376,5.0,0.05154639175257732,92.0,0.9484536082474226,1
ОРГ1-00551,192,1,5418.47,2484.0,0,29171,100,6318.9496801048335,12634.9,5586.5,19,138617,100,19952.424749484417,0.6742703848719881,0.7371421148371076,0.0,1.0,100,0.28363894209489654,10.0,0.1,90.0,0.9,45.0,1.0,1151.421052631579,613.0,27.0,4329.0,19.0,1242.7879642065288,1780.1052631578948,623.0,27.0,7590.0,19.0,2278.4102863067787,0.855236190282553,0.9375,0.2230566534914361,1.0,19.0,0.19446934052992215,0.0,0.0,19.0,1.0,98.0,1.0,4424.224489795918,1651.0,19.0,29171.0,49.0,6054.506246264383,8596.551020408164,2642.0,19.0,48851.0,49.0,11829.143086851967,0.732789787152598,0.8128051070221555,0.08913148818516091,1.0,49.0,0.254810286693073,6.0,0.12244897959183673,43.0,0.8775510204081632,145.0,1.0,6027.636363636364,3127.0,0.0,29171.0,77.0,6673.120022876325,14188.116883116883,7590.0,19.0,138617.0,77.0,21891.63288551253,0.6699573200485808,0.6911430734292203,0.0,1.0,77.0,0.28749344569776036,9.0,0.11688311688311688,68.0,0.8831168831168831,1
ОРГ1-00553,192,1,18551.28368794326,22714.0,0,31176,141,9543.86631696448,43350.624113475176,27637.0,30,86564,141,26659.632142339175,0.6210139423068296,0.811913460849631,0.0,0.9666666666666667,141,0.3387875710832467,19.0,0.1347517730496454,122.0,0.8652482269503546,48.0,1.0,21165.194444444445,22631.0,4688.0,28737.0,36.0,5203.24217508081,26281.416666666668,26240.5,7803.0,54658.0,36.0,7223.611369767103,0.8282299630892483,0.8741393975277191,0.23555118540369277,0.9522184300341296,36.0,0.16157146634422498,1.0,0.027777777777777776,35.0,0.9722222222222222,93.0,1.0,21196.058823529413,22692.5,1089.0,31176.0,68.0,5801.202203975786,26185.352941176472,26609.5,1210.0,54658.0,68.0,7854.703011315029,0.8252469685473495,0.8645610339333163,0.23555118540369277,0.9522184300341296,68.0,0.1288014741106834,5.0,0.07352941176470588,63.0,0.9264705882352942,148.0,1.0,20987.515151515152,22885.0,0.0,31176.0,99.0,6637.373798890389,28478.858585858587,26652.0,30.0,86564.0,99.0,13434.308793358447,0.8038417072236118,0.8713250174780145,0.0,0.9666666666666667,99.0,0.18519092505151158,8.0,0.08080808080808081,91.0,0.9191919191919192,1
ОРГ1-00558,193,1,5665.68449197861,5953.0,0,18391,187,5047.8708778968885,91375.22459893048,82941.0,15538,172036,187,35106.627542401395,0.07076770223500499,0.06397533028614363,0.0,0.4065861107422653,187,0.07181549817954692,56.0,0.2994652406417112,131.0,0.7005347593582888,48.0,1.0,4964.181818181818,5287.5,0.0,16127.0,44.0,3804.3313764691043,79851.02272727272,73235.5,49563.0,165466.0,44.0,26588.15394685756,0.07018060457215175,0.07317468887751938,0.0,0.3253838548917539,44.0,0.06071239202146111,12.0,0.2727272727272727,32.0,0.7272727272727273,98.0,1.0,5493.851063829788,6169.5,0.0,17884.0,94.0,4440.342074775363,87374.34042553192,78441.0,45960.0,172036.0,94.0,31247.94400791153,0.07170694381342364,0.07317468887751938,0.0,0.3253838548917539,94.0,0.06276788622390943,29.0,0.30851063829787234,65.0,0.6914893617021277,148.0,1.0,6349.27972027972,6866.0,0.0,18391.0,143.0,4875.019707299415,91680.31468531469,79101.0,15538.0,172036.0,143.0,36320.029771040805,0.07686969271343966,0.07890499194847021,0.0,0.3253838548917539,143.0,0.06363857826936127,43.0,0.3006993006993007,100.0,0.6993006993006993,1
ОРГ1-00560,186,7,20198.992753623188,21865.0,124,37232,138,6990.820523979089,27611.86231884058,29642.0,134,59238,138,8950.842478956678,0.7360316990048333,0.754395820516429,0.2792776088407624,0.9930900070871722,138,0.10994902833964551,17.0,0.12318840579710146,121.0,0.8768115942028986,42.0,7.0,19016.837837837837,20746.0,4649.0,30750.0,37.0,6435.9750254742685,27160.756756756757,28831.0,6042.0,37655.0,37.0,6780.927285840475,0.694786378648607,0.7409997814344147,0.2792776088407624,0.851660451595854,37.0,0.12855184715025558,6.0,0.16216216216216217,31.0,0.8378378378378378,92.0,7.0,19813.094594594593,21835.0,683.0,30750.0,74.0,6511.290182463408,27144.824324324323,29659.5,746.0,38458.0,74.0,7870.842471761878,0.7350028816188835,0.75265335732891,0.2792776088407624,0.9930900070871722,74.0,0.11195580436242714,10.0,0.13513513513513514,64.0,0.8648648648648649,142.0,7.0,19475.759615384617,21311.5,124.0,34552.0,104.0,6669.830484294713,26523.14423076923,29170.5,134.0,41156.0,104.0,8052.542691257808,0.737696565921631,0.754395820516429,0.2792776088407624,0.9930900070871722,104.0,0.10359765228838547,14.0,0.1346153846153846,90.0,0.8653846153846154,1
ОРГ1-00561,192,1,20173.938775510203,20433.0,50,56039,147,9816.196029838948,38948.251700680274,38089.0,50,289802,147,26968.32560586879,0.5711732342058294,0.5561662464232088,0.04611837048424289,1.0,147,0.1737302582694313,12.0,0.08163265306122448,135.0,0.9183673469387755,48.0,1.0,21193.763157894737,19753.0,154.0,56039.0,38.0,10624.676660095538,42121.94736842105,34528.0,154.0,289802.0,38.0,43937.62684112089,0.6133882172990193,0.5866285999313074,0.05831567760056867,1.0,38.0,0.1754575599980677,3.0,0.07894736842105263,35.0,0.9210526315789473,98.0,1.0,20808.04054054054,20615.0,50.0,56039.0,74.0,10001.348623361011,39726.41891891892,35774.5,50.0,289802.0,74.0,33747.799659580756,0.6099331910498129,0.5762391447149342,0.05831567760056867,1.0,74.0,0.17426613027525442,6.0,0.08108108108108109,68.0,0.918918918918919,148.0,1.0,20046.035398230088,19683.0,50.0,56039.0,113.0,10005.221064639562,38884.1592920354,35837.0,50.0,289802.0,113.0,29465.62056586527,0.5861274650225329,0.5577165806081469,0.05831567760056867,1.0,113.0,0.17413035707416796,9.0,0.07964601769911504,104.0,0.9203539823008849,1
ОРГ1-00564,194,0,18360.55737704918,23384.0,0,70628,183,12791.086957126305,78257.6174863388,84562.0,1287,112062,183,17982.353165210992,0.24489902908658953,0.2876951580736143,0.0,0.9292736834082768,183,0.16258578139595906,51.0,0.2786885245901639,132.0,0.7213114754098361,49.0,0.0,17771.836734693876,24298.0,0.0,33012.0,49.0,11837.482332522786,79051.6530612245,84701.0,35196.0,112062.0,49.0,13992.57450035408,0.23481106715442723,0.29503240757078497,0.0,0.4706990870336828,49.0,0.15983810078283467,14.0,0.2857142857142857,35.0,0.7142857142857143,99.0,0.0,19812.39175257732,24298.0,0.0,70628.0,97.0,14057.002773348642,80075.29896907216,84822.0,26242.0,112062.0,97.0,15089.75277034396,0.2574978116268811,0.29309181317705557,0.0,0.9292736834082768,97.0,0.18122556026904627,29.0,0.29896907216494845,68.0,0.7010309278350515,144.0,0.0,19243.384057971016,23665.0,0.0,70628.0,138.0,13214.990107909758,79291.28260869565,84595.5,5361.0,112062.0,138.0,16304.038359172233,0.25178694181830225,0.2899639355075657,0.0,0.9292736834082768,138.0,0.16953047310353966,37.0,0.26811594202898553,101.0,0.7318840579710145,1
ОРГ1-00566,193,0,13824.93717277487,19216.0,0,30040,191,10833.938260282403,84293.98429319372,84599.0,7779,172029,191,17441.19047224775,0.16871631887865404,0.22778654357911593,0.0,0.6014565013749131,191,0.1354875140823105,57.0,0.29842931937172773,134.0,0.7015706806282722,49.0,0.0,14583.88,19493.5,0.0,28010.0,50.0,10726.271019571812,82525.26,84101.5,40425.0,86525.0,50.0,7542.184312009791,0.18060772058986763,0.2450167964813973,0.0,0.3558741905642923,50.0,0.13247762231045904,15.0,0.3,35.0,0.7,99.0,0.0,14605.13,19837.0,0.0,28010.0,100.0,10837.84308338615,83491.95,84506.5,40425.0,86554.0,100.0,5501.409419733758,0.17762693279228192,0.24246154265516234,0.0,0.3558741905642923,100.0,0.13171693297999296,32.0,0.32,68.0,0.68,149.0,0.0,13892.884353741496,19350.0,0.0,28010.0,147.0,11029.230378716744,81689.8163265306,84523.0,7779.0,88901.0,147.0,11339.878822659806,0.17066259671812786,0.24045168906430725,0.0,0.3558741905642923,147.0,0.1340925378196139,44.0,0.29931972789115646,103.0,0.7006802721088435,1
ОРГ1-00568,183,0,17688.768,19835.0,0,27214,125,6846.789218237095,26550.4,28002.0,300,86287,125,16749.476839687435,0.759613379211721,0.8023817676825324,0.0,1.0,125,0.18411301465672794,3.0,0.024,122.0,0.976,49.0,0.0,16481.29411764706,21245.0,0.0,27214.0,34.0,9819.759709858397,36196.0,29363.5,630.0,86287.0,34.0,27696.122776455282,0.6283154344603551,0.73855842835552,0.0,0.9666666666666667,34.0,0.27954361226866437,3.0,0.08823529411764706,31.0,0.9117647058823529,99.0,0.0,19178.39393939394,21710.0,0.0,27214.0,66.0,7716.294186039119,33161.36363636364,29490.0,630.0,86287.0,66.0,20046.03173823562,0.6813443693810952,0.7440437949115972,0.0,0.9666666666666667,66.0,0.21279427928415426,3.0,0.045454545454545456,63.0,0.9545454545454546,149.0,0.0,18555.196078431374,21299.0,0.0,27214.0,102.0,7092.906235956009,28944.656862745098,28640.5,630.0,86287.0,102.0,17544.99135687374,0.7319622149930324,0.784737437252019,0.0,0.9666666666666667,102.0,0.19125582820223305,3.0,0.029411764705882353,99.0,0.9705882352941176,1
ОРГ1-00571,192,1,1300.8412698412699,924.0,0,7586,63,1254.197342685098,11123.269841269841,5579.0,27,43657,63,12061.269538387083,0.3889705720700091,0.17084726867335562,0.0,1.0,63,0.38219440773294644,2.0,0.031746031746031744,61.0,0.9682539682539683,38.0,1.0,1775.5,1328.5,0.0,7586.0,18.0,1782.1493054900939,13860.611111111111,10936.5,474.0,40314.0,18.0,12319.90951140799,0.2743230202294058,0.13069791819930368,0.0,0.9472573839662447,18.0,0.29360135034685253,0.0,0.0,18.0,1.0,97.0,1.0,1419.3428571428572,1065.0,0.0,7586.0,35.0,1426.9874467244774,14329.971428571429,10388.0,143.0,43657.0,35.0,13579.932862793657,0.26404949614925893,0.1238250919493257,0.0,1.0,35.0,0.29852431203943514,1.0,0.02857142857142857,34.0,0.9714285714285714,147.0,1.0,1341.490909090909,939.0,0.0,7586.0,55.0,1292.9824820893355,12547.2,7856.0,27.0,43657.0,55.0,12266.046071861827,0.3131490073261112,0.13757074444928166,0.0,1.0,55.0,0.3436950215842719,1.0,0.01818181818181818,54.0,0.9818181818181818,1
ОРГ1-00573,194,0,10505.367521367521,10746.0,0,20517,117,5016.505167596486,27036.905982905984,26274.0,94,86575,117,16588.108341874737,0.45987748294552766,0.44669009958992384,0.0,1.0,117,0.1848568371158629,6.0,0.05128205128205128,111.0,0.9487179487179487,49.0,0.0,11548.444444444445,13743.5,0.0,19350.0,36.0,5915.786721956983,36371.5,27662.5,1254.0,86575.0,36.0,24695.922417042282,0.4393037198592998,0.47528430379050435,0.0,0.8891547049441786,36.0,0.21710815159801106,4.0,0.1111111111111111,32.0,0.8888888888888888,99.0,0.0,11892.149253731342,12184.0,0.0,20517.0,67.0,5011.228178418308,31825.31343283582,27473.0,1254.0,86575.0,67.0,18969.777353854653,0.455130704003908,0.45652022071663056,0.0,0.8891547049441786,67.0,0.18146789574329464,4.0,0.05970149253731343,63.0,0.9402985074626866,148.0,0.0,10925.912087912087,11042.0,0.0,20517.0,91.0,5034.942307179898,28629.79120879121,26612.0,98.0,86575.0,91.0,17753.96384004709,0.45738192420603446,0.4434899719724821,0.0,0.8891547049441786,91.0,0.18284177818682065,5.0,0.054945054945054944,86.0,0.945054945054945,1
ОРГ1-00574,192,1,15427.588957055215,19835.0,0,27005,163,9824.684060342921,79498.17791411043,84934.0,3899,86584,163,13388.916166832638,0.19928383279135017,0.24613225749868445,0.0,0.4588452853002365,163,0.13193613386955813,43.0,0.26380368098159507,120.0,0.7361963190184049,48.0,1.0,17186.153846153848,22259.0,0.0,26898.0,39.0,9906.417238438138,79173.30769230769,85062.0,3899.0,86544.0,39.0,15159.620600296672,0.2187272361467312,0.27261291763654744,0.0,0.4416433912965132,39.0,0.1300966246434895,9.0,0.23076923076923078,30.0,0.7692307692307693,98.0,1.0,15734.709302325582,20332.0,0.0,26898.0,86.0,9990.12489101263,78990.87209302325,84967.5,3899.0,86584.0,86.0,14506.489178211421,0.20251982186161177,0.2571811423057,0.0,0.4416433912965132,86.0,0.13397782456933327,23.0,0.26744186046511625,63.0,0.7325581395348837,148.0,1.0,15776.25,19736.5,0.0,27005.0,120.0,9775.94803264496,79892.65833333334,85014.0,3899.0,86584.0,120.0,13147.826759420299,0.20130945968363165,0.2472312134712715,0.0,0.4588452853002365,120.0,0.1305645133315917,31.0,0.25833333333333336,89.0,0.7416666666666667,1
ОРГ1-00576,194,0,17236.367088607596,22467.5,0,29243,158,10820.317101181468,82102.81012658228,85124.0,26219,86751,158,11211.692537528636,0.2232944279882539,0.26955766691812044,0.0,0.746477039737039,158,0.15733487036916788,43.0,0.2721518987341772,115.0,0.7278481012658228,49.0,0.0,18123.32,24472.5,0.0,29243.0,50.0,12107.150077435688,85054.8,85064.0,83008.0,86729.0,50.0,989.6691056992286,0.2143378963504318,0.2906030079941258,0.0,0.34857047475975866,50.0,0.14321172691606412,15.0,0.3,35.0,0.7,99.0,0.0,17173.270833333332,22665.5,0.0,29243.0,96.0,11326.848388236145,83061.75,84987.0,30074.0,86729.0,96.0,9886.648705783926,0.2186982887189708,0.2711543973263077,0.0,0.746477039737039,96.0,0.16255060210517136,28.0,0.2916666666666667,68.0,0.7083333333333334,136.0,0.0,17228.98473282443,22745.0,0.0,29243.0,131.0,10917.544487929463,82109.67938931298,85147.0,26219.0,86729.0,131.0,11716.401846108518,0.22451312615403252,0.2699223085460599,0.0,0.746477039737039,131.0,0.16176938761124868,36.0,0.2748091603053435,95.0,0.7251908396946565,1
ОРГ1-00581,192,1,20161.901515151516,21916.5,1463,41283,132,6658.851268169364,24925.848484848484,25754.5,1993,82314,132,9615.253650086092,0.8110585380433063,0.8431206406424008,0.14909231363460795,0.9631403911631958,132,0.13823914601483592,11.0,0.08333333333333333,121.0,0.9166666666666666,48.0,1.0,19178.535714285714,20837.5,1917.0,26839.0,28.0,6222.54906968223,23134.678571428572,24738.5,1993.0,34056.0,28.0,7177.524220084123,0.8228095114757549,0.8344008731933636,0.6298822070675759,0.9618665328650275,28.0,0.07729262755364216,2.0,0.07142857142857142,26.0,0.9285714285714286,98.0,1.0,20286.967213114753,21850.0,1917.0,27476.0,61.0,5487.876510901745,24466.868852459018,25827.0,1993.0,34376.0,61.0,6256.472306008155,0.8269155220584932,0.8412878787878788,0.5177929795467109,0.9618665328650275,61.0,0.08296335471307292,4.0,0.06557377049180328,57.0,0.9344262295081968,148.0,1.0,19386.29591836735,21175.5,1463.0,27476.0,98.0,6299.09446152706,23624.918367346938,25501.5,1993.0,34376.0,98.0,6788.086576842603,0.8109511775048044,0.8352834298450484,0.14909231363460795,0.9618665328650275,98.0,0.1183719347231421,7.0,0.07142857142857142,91.0,0.9285714285714286,1
