id,Вид образования,Специальность,edu_level,count_appearence,count_chiefed,is_chief,exists_in_education
ОРГ1-02798,Высшее образование - бакалавриат,Юриспруденция,8.0,1,0.0,0,1
ОРГ1-02799,Высшее образование,Автоматизация технологических процессов и производств (пищевая промышленность),8.0,1,0.0,0,1
ОРГ1-02800,Переподготовка,Проектирование и управление в системе транспорта энергоресурсов,12.0,2,0.0,0,1
ОРГ1-02801,"Высшее образование - специалитет, магистратура",Химическая технология органических веществ,9.0,1,0.0,0,1
ОРГ1-02802,Среднее профессиональное образование,Сооружение и эксплуатация газонефтепроводов и газонефтехранилищ,5.0,1,5.0,1,1
ОРГ1-02803,Высшее образование - бакалавриат,Строительство,8.0,1,0.0,0,1
ОРГ1-02804,Высшее образование - бакалавриат,Строительство,8.0,1,0.0,0,1
ОРГ1-02807,Повышение квалификации,,10.0,2,0.0,0,1
ОРГ1-02808,Высшее образование,Электроснабжение,8.0,1,0.0,0,1
ОРГ1-02810,Высшее образование,"Проектирование, сооружение и эксплуатация г/н проводов и г/н хранилищ",8.0,1,2.0,1,1
ОРГ1-02812,Высшее образование,Химическая технология,8.0,1,0.0,0,1
ОРГ1-02813,Высшее образование,Электропривод и автоматика промышленных установок и технологических комплексов,8.0,2,0.0,0,1
ОРГ1-02814,Высшее образование - бакалавриат,Теплоэнергетика и теплотехника,8.0,2,0.0,0,1
ОРГ1-02815,Переподготовка,Сметное дело и ценообразование в строительстве,12.0,2,0.0,0,1
ОРГ1-02816,Высшее образование,Металлообрабатывающие станки и комплексы,8.0,1,0.0,0,1
ОРГ1-02817,Высшее образование,Промышленное и гражданское строительство,8.0,1,0.0,0,1
ОРГ1-02818,Высшее образование - бакалавриат,Юриспруденция,8.0,2,0.0,0,1
ОРГ1-02819,Повышение квалификации,,10.0,2,0.0,0,1
ОРГ1-02820,Высшее образование,Безопасность технологических процессов и производств,8.0,1,0.0,0,1
ОРГ1-02821,Высшее образование,Маркшейдерское дело,8.0,1,0.0,0,1
ОРГ1-02822,Высшее образование,Теплоэнергетика и теплотехника,8.0,1,0.0,0,1
